# xi,yi,Xr,Yr
66,40,1.9009320272819012,-12.770406763672863
67,40,1.6963174639335308,-13.676163879752373
68,40,1.4938423379395411,-14.644772443860743
69,40,1.1843391411204616,-15.607447108677917
70,40,0.728657368471247,-16.54064641647203
71,40,0.08932746975602149,-17.42216079787327
10,41,0.9158697874775487,13.771913820341824
11,41,1.412385746285367,13.64394330258377
12,41,1.7937048823551822,13.379251071956446
13,41,2.0769183518953835,12.980318790872863
14,41,2.318450012540984,12.427730720941131
15,41,2.4468140850106264,11.735617024759733
16,41,2.314991189453441,11.022290932807726
17,41,2.0673886217368005,10.330002933849505
18,41,1.8544217451366014,9.681104248907165
19,41,1.6924896761611765,9.06257005255336
20,41,1.563347996091366,8.449916586300187
21,41,1.468290066953566,7.84367923804031
22,41,1.410754383018742,7.246254989052608
23,41,1.3941794385578605,6.660040820615968
24,41,1.4220037278418884,6.087433714009268
25,41,1.497665745141789,5.530830650511386
26,41,1.6256810554126107,4.994363715519132
27,41,1.823970023146347,4.497807190708285
28,41,2.1160558022867826,4.0600537571898885
29,41,2.52491836133793,3.698375488336615
30,41,3.0442386576639398,3.4130014805836177
31,41,3.631284939635414,3.1774831543735997
32,41,4.249331081589056,2.9665035514712654
33,41,4.8587917806106535,2.7532191895563947
34,41,5.443702945869597,2.5257065926317233
35,41,6.005283395480658,2.2825322648254245
36,41,6.5447715041287955,2.0222744001297417
37,41,7.063405646498965,1.7435111925369156
38,41,7.562424197276116,1.4448208360391863
39,41,8.033758303938447,1.118637516328623
40,41,8.429626625222642,0.7312044401214546
41,41,8.718198089507819,0.26119021714448626
42,41,8.830885136587591,-0.20282458945212464
43,41,8.766317870756897,-0.6117053946481962
44,41,8.585580973822962,-0.9944903895094729
45,41,8.32719634488725,-1.3689935975934846
46,41,7.999667303026764,-1.7375319153192974
47,41,7.611497167318505,-2.102422239105974
48,41,7.171189256839483,-2.4659814653725816
49,41,6.6872468906667,-2.8305264905381846
50,41,6.168866843338758,-3.198505430292276
51,41,5.657535988456343,-3.579577028879471
52,41,5.2104456062312074,-3.9893675797896324
53,41,4.86504243745228,-4.445531834171346
54,41,4.581423416651521,-4.963614861568
55,41,4.3372594607705945,-5.529522361072846
56,41,4.115953714276607,-6.121601914077687
57,41,3.9098238887506924,-6.726496116428162
58,41,3.717463435809234,-7.343297127681445
